restaurant_id,restaurant_name,[restaurant_name],food_type,[food_type],city_name,[city_name],rating
6010,sergios trattoria,sergios:::trattoria:::,italian,italian:::,oakland,oakland:::,3.5
6011,bravo fono,bravo:::fono:::,italian,italian:::,palo alto,palo:::alto:::,2.7
6012,gold mirror italian restaurant,gold:::mirror:::italian:::restaurant:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6013,ristorante orsi,ristorante:::orsi:::,italian,italian:::,novato,novato:::,4.1
6014,i gatti,i:::gatti:::,italian,italian:::,los gatos,los:::gatos:::,3.4
6015,scalas bistro,scalas:::bistro:::,italian,italian:::,san francisco,san:::francisco:::,3.8
6016,margherita de roma,margherita:::de:::roma:::,italian,italian:::,cupertino,cupertino:::,3.0
6017,oreganos,oreganos:::,italian,italian:::,los altos,los:::altos:::,3.3
6018,giovannis italian restaurant,giovannis:::italian:::restaurant:::,italian,italian:::,santa clara,santa:::clara:::,3.5
6019,cafe lido,cafe:::lido:::,italian,italian:::,capitola,capitola:::,2.7
6020,gambardellas,gambardellas:::,italian,italian:::,menlo park,menlo:::park:::,3.3
6021,ristorante mare,ristorante:::mare:::,italian,italian:::,pacifica,pacifica:::,3.3
6022,lottavo ristorante,lottavo:::ristorante:::,italian,italian:::,san francisco,san:::francisco:::,2.3
6023,bills cafe,bills:::cafe:::,italian,italian:::,san jose,san:::jose:::,2.8
6024,rigatonis,rigatonis:::,italian,italian:::,castro valley,castro:::valley:::,2.9
6025,michaelangelo cafe,michaelangelo:::cafe:::,italian,italian:::,san francisco,san:::francisco:::,3.6
6026,fusilli ristorante,fusilli:::ristorante:::,italian,italian:::,fairfield,fairfield:::,2.8
6027,beppo,beppo:::,italian,italian:::,palo alto,palo:::alto:::,3.1
6028,impatiens,impatiens:::,italian,italian:::,boulder creek,boulder:::creek:::,1.7
6029,cafe terzetto,cafe:::terzetto:::,italian,italian:::,moraga,moraga:::,2.7
6030,la collina,la:::collina:::,italian,italian:::,millbrae,millbrae:::,2.7
6031,forli,forli:::,italian,italian:::,alamo,alamo:::,2.7
6032,nightshade (formerly rubys),nightshade:::(formerly:::rubys):::,italian,italian:::,san francisco,san:::francisco:::,3.5
6033,strings italian cafe,strings:::italian:::cafe:::,italian,italian:::,livermore,livermore:::,2.0
6034,capri pizza,capri:::pizza:::,italian,italian:::,san francisco,san:::francisco:::,2.0
6035,capri pizza,capri:::pizza:::,italian,italian:::,san francisco,san:::francisco:::,2.8
6036,t.r. italina restaurant,t.r.:::italina:::restaurant:::,italian,italian:::,san bruno,san:::bruno:::,2.7
6037,olive garden,olive:::garden:::,italian,italian:::,antioch,antioch:::,2.0
6038,venticello,venticello:::,italian,italian:::,san francisco,san:::francisco:::,3.4
6039,milanos,milanos:::,italian,italian:::,walnut creek,walnut:::creek:::,2.3
6040,mondos trattoria,mondos:::trattoria:::,italian,italian:::,carmel,carmel:::,2.7
6041,bella luna,bella:::luna:::,italian,italian:::,san francisco,san:::francisco:::,1.6
6042,scomas,scomas:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6043,paolos resturant,paolos:::resturant:::,italian,italian:::,san jose,san:::jose:::,3.5
6044,blandinas cafe,blandinas:::cafe:::,italian,italian:::,benicia,benicia:::,2.7
6045,abalonetti,abalonetti:::,italian,italian:::,monterey,monterey:::,2.3
6046,joe rombis,joe:::rombis:::,italian,italian:::,pacific grove,pacific:::grove:::,2.0
6047,caffe focaccia,caffe:::focaccia:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6048,mio vicino,mio:::vicino:::,italian,italian:::,campbell,campbell:::,3.0
6049,la dolce vita,la:::dolce:::vita:::,italian,italian:::,carmel,carmel:::,2.0
6050,nouveau trattoria,nouveau:::trattoria:::,italian,italian:::,palo alto,palo:::alto:::,3.3
6051,cucina cucina,cucina:::cucina:::,italian,italian:::,san jose,san:::jose:::,3.0
6052,antica trattoria,antica:::trattoria:::,italian,italian:::,san francisco,san:::francisco:::,3.0
6053,rose pistola,rose:::pistola:::,italian,italian:::,san francisco,san:::francisco:::,3.0
6054,pazzia caffe,pazzia:::caffe:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6055,radicchio trattoria,radicchio:::trattoria:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6056,pallaris,pallaris:::,italian,italian:::,millbrae,millbrae:::,2.7
6057,figaro ristorante,figaro:::ristorante:::,italian,italian:::,san francisco,san:::francisco:::,3.0
6058,lucias italian restaurant,lucias:::italian:::restaurant:::,italian,italian:::,fremont,fremont:::,2.3
6059,allegro gourmet pizzeria,allegro:::gourmet:::pizzeria:::,italian,italian:::,pacific grove,pacific:::grove:::,2.7
6060,il fornaio,il:::fornaio:::,italian,italian:::,san jose,san:::jose:::,2.7
6061,cibo,cibo:::,italian,italian:::,monterey,monterey:::,3.3
6062,olivios,olivios:::,italian,italian:::,belmont,belmont:::,1.7
6063,giovannis pizzeria,giovannis:::pizzeria:::,italian,italian:::,sunnyvale,sunnyvale:::,3.5
6064,mangia mangia,mangia:::mangia:::,italian,italian:::,albany,albany:::,3.0
6065,inn at tres pinos,inn:::at:::tres:::pinos:::,italian,italian:::,tres pinos,tres:::pinos:::,3.0
6066,al castello ristorante & pizzeria,al:::castello:::ristorante:::&:::pizzeria:::,italian,italian:::,cupertino,cupertino:::,2.3
6067,checkers,checkers:::,italian,italian:::,calistoga,calistoga:::,2.0
6068,salvatore ristorante,salvatore:::ristorante:::,italian,italian:::,walnut creek,walnut:::creek:::,3.2
6069,spados,spados:::,italian,italian:::,salinas,salinas:::,2.0
6070,ginos fine italian food & pizza,ginos:::fine:::italian:::food:::&:::pizza:::,italian,italian:::,salinas,salinas:::,2.0
6071,san remos neapolitan pizzeria,san:::remos:::neapolitan:::pizzeria:::,italian,italian:::,san carlos,san:::carlos:::,2.3
6072,buongiorno,buongiorno:::,italian,italian:::,san mateo,san:::mateo:::,1.7
6073,caprices restaurant & cafe,caprices:::restaurant:::&:::cafe:::,italian,italian:::,burlingame,burlingame:::,2.7
6074,fratellos,fratellos:::,italian,italian:::,san jose,san:::jose:::,2.7
6075,spaghetteria,spaghetteria:::,italian,italian:::,san francisco,san:::francisco:::,2.7
6076,cincin ristorante,cincin:::ristorante:::,italian,italian:::,vancouver,vancouver:::,3.0
6077,spalti,spalti:::,italian,italian:::,palo alto,palo:::alto:::,2.7
6078,isernia,isernia:::,italian,italian:::,san leandro,san:::leandro:::,2.7
6079,pasta! pasta!,pasta!:::pasta!:::,italian,italian:::,pleasanton,pleasanton:::,3.5
6080,aragonas,aragonas:::,italian,italian:::,aptos,aptos:::,3.0
6081,dalecio e  le coco,dalecio:::e::::::le:::coco:::,italian,italian:::,larkspur,larkspur:::,2.0
6082,filippos pastaria,filippos:::pastaria:::,italian,italian:::,oakland,oakland:::,2.7
6083,fontanas (italian),fontanas:::(italian):::,italian,italian:::,cupertino,cupertino:::,3.6
6084,continental delicatessen,continental:::delicatessen:::,italian,italian:::,pinole,pinole:::,3.6
6085,cademartoris,cademartoris:::,italian,italian:::,san juan bautista,san:::juan:::bautista:::,3.6
6086,villaggio ristorante italiano,villaggio:::ristorante:::italiano:::,italian,italian:::,san jose,san:::jose:::,3.6
6087,peppinos ristorante italiano,peppinos:::ristorante:::italiano:::,italian,italian:::,san francisco,san:::francisco:::,3.6
6088,j & g jamaican cuisine,j:::&:::g:::jamaican:::cuisine:::,jamaican,jamaican:::,berkeley,berkeley:::,2.0
6089,prince neville original jamaican restaurant,prince:::neville:::original:::jamaican:::restaurant:::,jamaican,jamaican:::,san francisco,san:::francisco:::,2.3
6090,happi house,happi:::house:::,japanese,japanese:::,alameda,alameda:::,2.0
6091,kamakura restaurant,kamakura:::restaurant:::,japanese,japanese:::,alameda,alameda:::,3.9
6092,midori,midori:::,japanese,japanese:::,alameda,alameda:::,2.0
6093,sushi sue,sushi:::sue:::,japanese,japanese:::,alameda,alameda:::,3.8
6094,yumeya japanese restaurant,yumeya:::japanese:::restaurant:::,japanese,japanese:::,alameda,alameda:::,2.6
6095,hayama restaurant,hayama:::restaurant:::,japanese,japanese:::,alamo,alamo:::,3.0
6096,sakura restaurant,sakura:::restaurant:::,japanese,japanese:::,albany,albany:::,1.7
6097,sugata restaurant,sugata:::restaurant:::,japanese,japanese:::,albany,albany:::,2.3
6098,okawa,okawa:::,japanese,japanese:::,antioch,antioch:::,3.0
6099,tamamis jap restaurant,tamamis:::jap:::restaurant:::,japanese,japanese:::,antioch,antioch:::,2.0
6100,yebisu japanese restaurant,yebisu:::japanese:::restaurant:::,japanese,japanese:::,aptos,aptos:::,2.0
6101,ak restaurant,ak:::restaurant:::,japanese,japanese:::,berkeley,berkeley:::,2.5
6102,banzai,banzai:::,japanese,japanese:::,berkeley,berkeley:::,2.3
6103,edokko,edokko:::,japanese,japanese:::,berkeley,berkeley:::,2.0
6104,kirala restaurant,kirala:::restaurant:::,japanese,japanese:::,berkeley,berkeley:::,3.9
6105,miyuki japanese restaurant,miyuki:::japanese:::restaurant:::,japanese,japanese:::,berkeley,berkeley:::,2.0
6106,o chame,o:::chame:::,japanese,japanese:::,berkeley,berkeley:::,3.4
6107,osumo restaurant,osumo:::restaurant:::,japanese,japanese:::,berkeley,berkeley:::,2.0
6108,party sushi,party:::sushi:::,japanese,japanese:::,berkeley,berkeley:::,2.6
6109,sushi sho,sushi:::sho:::,japanese,japanese:::,berkeley,berkeley:::,1.7
6110,toyo japanese restaurant,toyo:::japanese:::restaurant:::,japanese,japanese:::,berkeley,berkeley:::,2.0
6111,yokohama station,yokohama:::station:::,japanese,japanese:::,berkeley,berkeley:::,2.2
6112,benihana of tokyo,benihana:::of:::tokyo:::,japanese,japanese:::,burlingame,burlingame:::,3.0
6113,ramen club & catering,ramen:::club:::&:::catering:::,japanese,japanese:::,burlingame,burlingame:::,2.7
6114,shigemasu,shigemasu:::,japanese,japanese:::,burlingame,burlingame:::,2.0
6115,ten ichi,ten:::ichi:::,japanese,japanese:::,burlingame,burlingame:::,2.0
6116,yakiniku house juban,yakiniku:::house:::juban:::,japanese,japanese:::,burlingame,burlingame:::,3.7
6117,restaurant michi,restaurant:::michi:::,japanese,japanese:::,campbell,campbell:::,2.0
6118,miyako japanese restaurant,miyako:::japanese:::restaurant:::,japanese,japanese:::,capitola,capitola:::,2.7
6119,katsu restaurant,katsu:::restaurant:::,japanese,japanese:::,castro valley,castro:::valley:::,2.3
6120,benihana of tokyo,benihana:::of:::tokyo:::,japanese,japanese:::,concord,concord:::,3.4
6121,osaka restaurant,osaka:::restaurant:::,japanese,japanese:::,concord,concord:::,2.3
6122,suwas japanese restaurant,suwas:::japanese:::restaurant:::,japanese,japanese:::,concord,concord:::,2.7
6123,tachi sushi bar,tachi:::sushi:::bar:::,japanese,japanese:::,concord,concord:::,2.0
6124,teriyaki express,teriyaki:::express:::,japanese,japanese:::,concord,concord:::,2.0
6125,tokyo express,tokyo:::express:::,japanese,japanese:::,concord,concord:::,2.0
6126,yanagi japanese restaurant,yanagi:::japanese:::restaurant:::,japanese,japanese:::,concord,concord:::,2.0
6127,azuma,azuma:::,japanese,japanese:::,cupertino,cupertino:::,3.1
6128,benihana of tokyo,benihana:::of:::tokyo:::,japanese,japanese:::,cupertino,cupertino:::,2.8
6129,hamasushi,hamasushi:::,japanese,japanese:::,cupertino,cupertino:::,3.5
6130,ikenohana restaurant,ikenohana:::restaurant:::,japanese,japanese:::,cupertino,cupertino:::,3.4
6131,kimura enterprises,kimura:::enterprises:::,japanese,japanese:::,cupertino,cupertino:::,2.0
6132,osaka teriyaki,osaka:::teriyaki:::,japanese,japanese:::,cupertino,cupertino:::,1.7
6133,irashaimase japanese rest,irashaimase:::japanese:::rest:::,japanese,japanese:::,daly city,daly:::city:::,2.0
6134,tempura express,tempura:::express:::,japanese,japanese:::,daly city,daly:::city:::,2.0
6135,tokyo tempura house,tokyo:::tempura:::house:::,japanese,japanese:::,daly city,daly:::city:::,2.3
6136,sen dai teriyaki,sen:::dai:::teriyaki:::,japanese,japanese:::,danville,danville:::,1.7
6137,sushi bar hana,sushi:::bar:::hana:::,japanese,japanese:::,danville,danville:::,3.0
6138,yuki of tokyo,yuki:::of:::tokyo:::,japanese,japanese:::,danville,danville:::,2.0
6139,hana japan steak house,hana:::japan:::steak:::house:::,japanese,japanese:::,dublin,dublin:::,2.0
6140,koto,koto:::,japanese,japanese:::,dublin,dublin:::,2.0
6141,sato japanese cuisine,sato:::japanese:::cuisine:::,japanese,japanese:::,dublin,dublin:::,2.0
6142,tomoe sushi,tomoe:::sushi:::,japanese,japanese:::,dublin,dublin:::,2.0
6143,katana ya ramen,katana:::ya:::ramen:::,japanese,japanese:::,el cerrito,el:::cerrito:::,2.7
6144,moqami japanese restaurant,moqami:::japanese:::restaurant:::,japanese,japanese:::,el cerrito,el:::cerrito:::,2.7
6145,restaurant yokohama,restaurant:::yokohama:::,japanese,japanese:::,el cerrito,el:::cerrito:::,2.7
6146,izumi japanese restaurant,izumi:::japanese:::restaurant:::,japanese,japanese:::,fairfield,fairfield:::,2.7
6147,shogun teriyaki,shogun:::teriyaki:::,japanese,japanese:::,fairfield,fairfield:::,2.0
6148,teriyaki kitchen,teriyaki:::kitchen:::,japanese,japanese:::,fairfield,fairfield:::,2.0
6149,tomiyoshi japanese restaurant,tomiyoshi:::japanese:::restaurant:::,japanese,japanese:::,fairfield,fairfield:::,2.0
6150,tokies teriyaki house,tokies:::teriyaki:::house:::,japanese,japanese:::,foster city,foster:::city:::,3.7
6151,mikado restaurant,mikado:::restaurant:::,japanese,japanese:::,fremont,fremont:::,3.0
6152,miyoshi restaurant,miyoshi:::restaurant:::,japanese,japanese:::,fremont,fremont:::,2.0
6153,sei sho japanese restaurant,sei:::sho:::japanese:::restaurant:::,japanese,japanese:::,fremont,fremont:::,3.5
6154,yuki japanese restaurant,yuki:::japanese:::restaurant:::,japanese,japanese:::,fremont,fremont:::,2.3
6155,yuri japanese restaurant,yuri:::japanese:::restaurant:::,japanese,japanese:::,fremont,fremont:::,3.3
6156,california roll,california:::roll:::,japanese,japanese:::,hayward,hayward:::,2.0
6157,ichiban,ichiban:::,japanese,japanese:::,hayward,hayward:::,3.5
6158,kokeshi,kokeshi:::,japanese,japanese:::,hayward,hayward:::,2.3
6159,wakamatsu,wakamatsu:::,japanese,japanese:::,hayward,hayward:::,2.7
6160,akane japanese cuisine,akane:::japanese:::cuisine:::,japanese,japanese:::,los altos,los:::altos:::,3.7
6161,sushi on wheels,sushi:::on:::wheels:::,japanese,japanese:::,los gatos,los:::gatos:::,2.0
6162,peking tokyo restaurant,peking:::tokyo:::restaurant:::,japanese,japanese:::,martinez,martinez:::,2.0
6163,gombei japanese restaurant,gombei:::japanese:::restaurant:::,japanese,japanese:::,menlo park,menlo:::park:::,3.6
6164,kiyoshi japanese restaurant,kiyoshi:::japanese:::restaurant:::,japanese,japanese:::,menlo park,menlo:::park:::,2.8
6165,tenichi sushi restaurant,tenichi:::sushi:::restaurant:::,japanese,japanese:::,menlo park,menlo:::park:::,2.6
6166,tokyo subway,tokyo:::subway:::,japanese,japanese:::,menlo park,menlo:::park:::,2.4
6167,tamamis japanese restaurant,tamamis:::japanese:::restaurant:::,japanese,japanese:::,moraga,moraga:::,2.3
6168,hiromis japanese restaurant,hiromis:::japanese:::restaurant:::,japanese,japanese:::,morgan hill,morgan:::hill:::,3.0
6169,izakaya japanese restaurant,izakaya:::japanese:::restaurant:::,japanese,japanese:::,morgan hill,morgan:::hill:::,2.0
6170,fumi yoshi,fumi:::yoshi:::,japanese,japanese:::,mountain view,mountain:::view:::,3.0
6171,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,mountain view,mountain:::view:::,2.0
6172,kamei,kamei:::,japanese,japanese:::,mountain view,mountain:::view:::,2.3
6173,shogun restaurant,shogun:::restaurant:::,japanese,japanese:::,mountain view,mountain:::view:::,3.8
6174,sono japanese restaurant,sono:::japanese:::restaurant:::,japanese,japanese:::,mountain view,mountain:::view:::,1.9
6175,yakko restaurant,yakko:::restaurant:::,japanese,japanese:::,mountain view,mountain:::view:::,3.4
6176,fujiya,fujiya:::,japanese,japanese:::,napa,napa:::,2.0
6177,sush bar mari-ya,sush:::bar:::mari-ya:::,japanese,japanese:::,napa,napa:::,2.3
6178,yosh shige trdtnl japanese cus,yosh:::shige:::trdtnl:::japanese:::cus:::,japanese,japanese:::,napa,napa:::,2.7
6179,kioku,kioku:::,japanese,japanese:::,newark,newark:::,3.9
6180,the bento box,the:::bento:::box:::,japanese,japanese:::,newark,newark:::,2.3
6181,tokyo station,tokyo:::station:::,japanese,japanese:::,newark,newark:::,2.0
6182,fujiya restaurant,fujiya:::restaurant:::,japanese,japanese:::,oakland,oakland:::,2.3
6183,genji,genji:::,japanese,japanese:::,oakland,oakland:::,2.0
6184,kaede house of teriyaki,kaede:::house:::of:::teriyaki:::,japanese,japanese:::,oakland,oakland:::,2.7
6185,mijori,mijori:::,japanese,japanese:::,oakland,oakland:::,2.0
6186,mikado japanese restaurant,mikado:::japanese:::restaurant:::,japanese,japanese:::,oakland,oakland:::,3.0
6187,suki palace,suki:::palace:::,japanese,japanese:::,oakland,oakland:::,2.0
6188,sushi,sushi:::,japanese,japanese:::,oakland,oakland:::,2.0
6189,tachibana japanese restaurant,tachibana:::japanese:::restaurant:::,japanese,japanese:::,oakland,oakland:::,2.3
6190,yoshis japanese restaurant,yoshis:::japanese:::restaurant:::,japanese,japanese:::,oakland,oakland:::,3.0
6191,serika restaurant,serika:::restaurant:::,japanese,japanese:::,orinda,orinda:::,2.5
6192,kani kosen,kani:::kosen:::,japanese,japanese:::,pacifica,pacifica:::,3.0
6193,mitsu,mitsu:::,japanese,japanese:::,pacifica,pacifica:::,3.3
6194,miyake,miyake:::,japanese,japanese:::,palo alto,palo:::alto:::,2.7
6195,tokyo,tokyo:::,japanese,japanese:::,palo alto,palo:::alto:::,2.3
6196,tachikawa,tachikawa:::,japanese,japanese:::,pinole,pinole:::,2.7
6197,mikasa japanese restaurant,mikasa:::japanese:::restaurant:::,japanese,japanese:::,pittsburg,pittsburg:::,2.0
6198,zakuro japanese rstrnt sushi,zakuro:::japanese:::rstrnt:::sushi:::,japanese,japanese:::,pleasant hill,pleasant:::hill:::,2.3
6199,haruos place,haruos:::place:::,japanese,japanese:::,pleasanton,pleasanton:::,2.7
6200,bonsai japanese restaurant,bonsai:::japanese:::restaurant:::,japanese,japanese:::,redwood city,redwood:::city:::,3.0
6201,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,redwood city,redwood:::city:::,2.0
6202,higuma japanese restaurant,higuma:::japanese:::restaurant:::,japanese,japanese:::,redwood city,redwood:::city:::,3.3
6203,ichiban,ichiban:::,japanese,japanese:::,redwood city,redwood:::city:::,2.0
6204,tokyo restaurant,tokyo:::restaurant:::,japanese,japanese:::,richmond,richmond:::,2.0
6205,ozuma japanese restaurant,ozuma:::japanese:::restaurant:::,japanese,japanese:::,san carlos,san:::carlos:::,2.2
6206,sakuaa japanese restaurant,sakuaa:::japanese:::restaurant:::,japanese,japanese:::,san carlos,san:::carlos:::,2.0
6207,benihana of tokyo,benihana:::of:::tokyo:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6208,benkay,benkay:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6209,castro hibachi,castro:::hibachi:::,japanese,japanese:::,san francisco,san:::francisco:::,2.3
6210,cho-cho japanese restaurant,cho-cho:::japanese:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6211,ebisu restaurant,ebisu:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,4.0
6212,fuji,fuji:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6213,fujiya restaurant,fujiya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6214,fuku-sushi restaurant no 1,fuku-sushi:::restaurant:::no:::1:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6215,hamano sushi,hamano:::sushi:::,japanese,japanese:::,san francisco,san:::francisco:::,3.0
6216,hana restaurant,hana:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6217,ichirin,ichirin:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6218,ino sushi,ino:::sushi:::,japanese,japanese:::,san francisco,san:::francisco:::,3.0
6219,iroha restaurant,iroha:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.5
6220,isobune sushi,isobune:::sushi:::,japanese,japanese:::,san francisco,san:::francisco:::,3.0
6221,izumi ya restaurant,izumi:::ya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6222,jojis house of teriyaki,jojis:::house:::of:::teriyaki:::,japanese,japanese:::,san francisco,san:::francisco:::,2.5
6223,kansai restaurant,kansai:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6224,kantaro sushi,kantaro:::sushi:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6225,kinoko,kinoko:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6226,kiraku japanese restaurant,kiraku:::japanese:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6227,kita bento,kita:::bento:::,japanese,japanese:::,san francisco,san:::francisco:::,2.3
6228,koji osakaya restaurant,koji:::osakaya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6229,kushitsuru,kushitsuru:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6230,kyo-ya restaurant,kyo-ya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,3.0
6231,ma tante sumi,ma:::tante:::sumi:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6232,maruya sushi,maruya:::sushi:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6233,matsuya restaurant,matsuya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6234,micado restaurant,micado:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6235,mifune restaurant,mifune:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,3.0
6236,moshi moshi,moshi:::moshi:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6237,osome,osome:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6238,osome,osome:::,japanese,japanese:::,san francisco,san:::francisco:::,3.2
6239,sagami-ya restaurant,sagami-ya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6240,sanppo restaurant,sanppo:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6241,sanraku four seasons japanese restaurant,sanraku:::four:::seasons:::japanese:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6242,sapporo-ya japanese restaurant,sapporo-ya:::japanese:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.3
6243,sushi bune restaurant,sushi:::bune:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.8
6244,sushi chardonnay,sushi:::chardonnay:::,japanese,japanese:::,san francisco,san:::francisco:::,2.6
6245,sushi-man restaurant,sushi-man:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6246,tachibana,tachibana:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6247,taraval japanese food,taraval:::japanese:::food:::,japanese,japanese:::,san francisco,san:::francisco:::,2.3
6248,tempura house,tempura:::house:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6249,ten-ichi restaurant,ten-ichi:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6250,tokyo sukiyaki restaurant and sushi bar,tokyo:::sukiyaki:::restaurant:::and:::sushi:::bar:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6251,tora-ya restaurant,tora-ya:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.8
6252,yamato restaurant & sushi bar,yamato:::restaurant:::&:::sushi:::bar:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6253,yoshida-ya japanese restaurant,yoshida-ya:::japanese:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.7
6254,zaoh restaurant,zaoh:::restaurant:::,japanese,japanese:::,san francisco,san:::francisco:::,2.0
6255,azabu japanese restaurant,azabu:::japanese:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,2.7
6256,ginza cafe,ginza:::cafe:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6257,gombei,gombei:::,japanese,japanese:::,san jose,san:::jose:::,3.6
6258,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6259,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6260,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6261,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6262,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6263,happi house restaurants,happi:::house:::restaurants:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6264,katana-ya ramer,katana-ya:::ramer:::,japanese,japanese:::,san jose,san:::jose:::,2.7
6265,kazoo restaurant,kazoo:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,3.0
6266,kiku japanese restaurant,kiku:::japanese:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,2.8
6267,kitahama japanese restaurant,kitahama:::japanese:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,3.0
6268,o ishi teriyaki,o:::ishi:::teriyaki:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6269,okayama restaurant,okayama:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,3.5
6270,teriyaki palace,teriyaki:::palace:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6271,teriyaki stop,teriyaki:::stop:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6272,teriyaki stop,teriyaki:::stop:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6273,tokyo sushi,tokyo:::sushi:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6274,tomisushi restaurant,tomisushi:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,3.0
6275,tsugaru,tsugaru:::,japanese,japanese:::,san jose,san:::jose:::,2.0
6276,yuri japanese restaurant,yuri:::japanese:::restaurant:::,japanese,japanese:::,san jose,san:::jose:::,4.0
6277,fuji sukiyaki,fuji:::sukiyaki:::,japanese,japanese:::,san mateo,san:::mateo:::,3.0
6278,fukuya japanese restaurant,fukuya:::japanese:::restaurant:::,japanese,japanese:::,san mateo,san:::mateo:::,2.7
6279,kisaku,kisaku:::,japanese,japanese:::,san mateo,san:::mateo:::,2.8
6280,suisha japanese restaurant,suisha:::japanese:::restaurant:::,japanese,japanese:::,san mateo,san:::mateo:::,2.0
6281,toda japanese restaurant,toda:::japanese:::restaurant:::,japanese,japanese:::,san mateo,san:::mateo:::,1.5
6282,hasegawa japanese restaurant,hasegawa:::japanese:::restaurant:::,japanese,japanese:::,san ramon,san:::ramon:::,2.0
6283,miraku japanese restaurant,miraku:::japanese:::restaurant:::,japanese,japanese:::,san ramon,san:::ramon:::,3.2
6284,sakura japanese cuisine,sakura:::japanese:::cuisine:::,japanese,japanese:::,san ramon,san:::ramon:::,2.8
6285,bento box teriyaki,bento:::box:::teriyaki:::,japanese,japanese:::,santa clara,santa:::clara:::,2.0
6286,hakone japanese rest,hakone:::japanese:::rest:::,japanese,japanese:::,santa clara,santa:::clara:::,2.0
6287,hatcho authentic japanese cuisine,hatcho:::authentic:::japanese:::cuisine:::,japanese,japanese:::,santa clara,santa:::clara:::,3.1
