restaurant_id,house_no,street_name,[street_name],city_name,[city_name],_,_,_
3718,471,entrada dr,entrada:::dr:::,novato,novato:::,_,_,_
3719,127,n mcdowell blvd,n:::mcdowell:::blvd:::,petaluma,petaluma:::,_,_,_
3720,20,e washington st,e:::washington:::st:::,petaluma,petaluma:::,_,_,_
3721,157,kentucky st,kentucky:::st:::,petaluma,petaluma:::,_,_,_
3722,212,western ave,western:::ave:::,petaluma,petaluma:::,_,_,_
3723,613,e washington st,e:::washington:::st:::,petaluma,petaluma:::,_,_,_
3724,1410,s mcdowell blvd,s:::mcdowell:::blvd:::,petaluma,petaluma:::,_,_,_
3725,205,s mcdowell blvd,s:::mcdowell:::blvd:::,petaluma,petaluma:::,_,_,_
3726,5979,commerce blvd,commerce:::blvd:::,rohnert park,rohnert:::park:::,_,_,_
3727,40,raleys towne ctr,raleys:::towne:::ctr:::,rohnert park,rohnert:::park:::,_,_,_
3728,6555,hunter dr,hunter:::dr:::,rohnert park,rohnert:::park:::,_,_,_
3729,6650,commerce blvd,commerce:::blvd:::,rohnert park,rohnert:::park:::,_,_,_
3730,295,southwest blvd,southwest:::blvd:::,rohnert park,rohnert:::park:::,_,_,_
3731,295,southwest blvd,southwest:::blvd:::,rohnert park,rohnert:::park:::,_,_,_
3732,295,southwest blvd,southwest:::blvd:::,rohnert park,rohnert:::park:::,_,_,_
3733,941,golf course dr,golf:::course:::dr:::,rohnert park,rohnert:::park:::,_,_,_
3734,1025,c st,c:::st:::,san rafael,san:::rafael:::,_,_,_
3735,unknown,unknown:::,unknown,unknown:::,_,_,_
3736,unknown,unknown:::,unknown,unknown:::,_,_,_
3737,411,3rd st,3rd:::st:::,san rafael,san:::rafael:::,_,_,_
3738,817,w francisco bl,w:::francisco:::bl:::,san rafael,san:::rafael:::,_,_,_
3739,601,del ganado rd,del:::ganado:::rd:::,san rafael,san:::rafael:::,_,_,_
3740,720,b st,b:::st:::,san rafael,san:::rafael:::,_,_,_
3741,903,lincoln ave,lincoln:::ave:::,san rafael,san:::rafael:::,_,_,_
3742,4166,redwood hwy,redwood:::hwy:::,san rafael,san:::rafael:::,_,_,_
3743,1005,3rd st,3rd:::st:::,san rafael,san:::rafael:::,_,_,_
3744,907,b st,b:::st:::,san rafael,san:::rafael:::,_,_,_
3745,180,bellam blvd,bellam:::blvd:::,san rafael,san:::rafael:::,_,_,_
3746,594,larkfield ctr,larkfield:::ctr:::,santa rosa,santa:::rosa:::,_,_,_
3747,1403,maple ave,maple:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3748,490,lewis rd,lewis:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3749,429,stony point rd,stony:::point:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3750,80,college ave,college:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3751,80,college ave,college:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3752,500,mission blvd,mission:::blvd:::,santa rosa,santa:::rosa:::,_,_,_
3753,850,farmers ln,farmers:::ln:::,santa rosa,santa:::rosa:::,_,_,_
3754,- 286 coddingtown ctr,-:::286:::coddingtown:::ctr:::,santa rosa,santa:::rosa:::,_,_,_
3755,1589,farmers ln,farmers:::ln:::,santa rosa,santa:::rosa:::,_,_,_
3756,2781,yulupa ave,yulupa:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3757,2265,cleveland ave,cleveland:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3758,138,calistoga rd,calistoga:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3759,235,santa rosa plz,santa:::rosa:::plz:::,santa rosa,santa:::rosa:::,_,_,_
3760,2446,patio ct,patio:::ct:::,santa rosa,santa:::rosa:::,_,_,_
3761,138,calistoga rd,calistoga:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3762,2265,cleveland ave,cleveland:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3763,3080,marlow rd,marlow:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3764,1880,mendocino ave,mendocino:::ave:::,santa rosa,santa:::rosa:::,_,_,_
3765,975,piner rd,piner:::rd:::,santa rosa,santa:::rosa:::,_,_,_
3766,7233,healdsburg ave,healdsburg:::ave:::,sebastopol,sebastopol:::,_,_,_
3767,18350,sonoma hwy,sonoma:::hwy:::,sonoma,sonoma:::,_,_,_
3768,18991,sonoma hwy,sonoma:::hwy:::,sonoma,sonoma:::,_,_,_
3769,1801,tiburon blvd,tiburon:::blvd:::,belvedere tiburon,belvedere:::tiburon:::,_,_,_
3770,519,main st,main:::st:::,vacaville,vacaville:::,_,_,_
3771,3611,sonoma blvd,sonoma:::blvd:::,vallejo,vallejo:::,_,_,_
3772,758,admiral callaghan ln,admiral:::callaghan:::ln:::,vallejo,vallejo:::,_,_,_
3773,3570,sonoma blvd,sonoma:::blvd:::,vallejo,vallejo:::,_,_,_
3774,42,springstowne ctr,springstowne:::ctr:::,vallejo,vallejo:::,_,_,_
3775,734,lincoln rd,lincoln:::rd:::,vallejo,vallejo:::,_,_,_
3776,4300,sonoma blvd,sonoma:::blvd:::,vallejo,vallejo:::,_,_,_
3777,2215,sonoma blvd,sonoma:::blvd:::,vallejo,vallejo:::,_,_,_
3778,1549,severus dr,severus:::dr:::,vallejo,vallejo:::,_,_,_
3779,3570,sonoma blvd,sonoma:::blvd:::,vallejo,vallejo:::,_,_,_
3780,420,judah st,judah:::st:::,san francisco,san:::francisco:::,_,_,_
3781,24,ellis st,ellis:::st:::,san francisco,san:::francisco:::,_,_,_
3782,350,bay st,bay:::st:::,san francisco,san:::francisco:::,_,_,_
3783,1030,irving st,irving:::st:::,san francisco,san:::francisco:::,_,_,_
3784,294,turk st,turk:::st:::,san francisco,san:::francisco:::,_,_,_
3785,1400,leavenworth st,leavenworth:::st:::,san francisco,san:::francisco:::,_,_,_
3786,524,castro st,castro:::st:::,san francisco,san:::francisco:::,_,_,_
3787,655,folsom st,folsom:::st:::,san francisco,san:::francisco:::,_,_,_
3788,unknown,unknown:::,unknown,unknown:::,_,_,_
3789,925,kearny st,kearny:::st:::,san francisco,san:::francisco:::,_,_,_
3790,2339,norlega,norlega:::,san francisco,san:::francisco:::,_,_,_
3791,unknown,unknown:::,unknown,unknown:::,_,_,_
3792,1689,church st,church:::st:::,san francisco,san:::francisco:::,_,_,_
3793,835,hyde st,hyde:::st:::,san francisco,san:::francisco:::,_,_,_
3794,1441,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
3795,unknown,unknown:::,unknown,unknown:::,_,_,_
3796,2263,chestnut st,chestnut:::st:::,san francisco,san:::francisco:::,_,_,_
3797,667,monterey blvd,monterey:::blvd:::,san francisco,san:::francisco:::,_,_,_
3798,3771,mission st,mission:::st:::,san francisco,san:::francisco:::,_,_,_
3799,2729,mission st,mission:::st:::,san francisco,san:::francisco:::,_,_,_
3800,928,geary st,geary:::st:::,san francisco,san:::francisco:::,_,_,_
3801,1033,taraval st,taraval:::st:::,san francisco,san:::francisco:::,_,_,_
3802,5344,geary blvd,geary:::blvd:::,san francisco,san:::francisco:::,_,_,_
3803,5045,geary blvd,geary:::blvd:::,san francisco,san:::francisco:::,_,_,_
3804,101,oak st,oak:::st:::,san francisco,san:::francisco:::,_,_,_
3805,4845,mission st,mission:::st:::,san francisco,san:::francisco:::,_,_,_
3806,2257,mason st,mason:::st:::,san francisco,san:::francisco:::,_,_,_
3807,644,broadway,broadway:::,san francisco,san:::francisco:::,_,_,_
3808,1612,ocean ave,ocean:::ave:::,san francisco,san:::francisco:::,_,_,_
3809,3608,balboa st,balboa:::st:::,san francisco,san:::francisco:::,_,_,_
3810,3279,st,st:::,san francisco,san:::francisco:::,_,_,_
3811,30,leland ave,leland:::ave:::,san francisco,san:::francisco:::,_,_,_
3812,1380,ave,ave:::,san francisco,san:::francisco:::,_,_,_
3813,1315,powell st,powell:::st:::,san francisco,san:::francisco:::,_,_,_
3814,1790,haight st,haight:::st:::,san francisco,san:::francisco:::,_,_,_
3815,2227,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
3816,680,clay st,clay:::st:::,san francisco,san:::francisco:::,_,_,_
3817,622,jackson st,jackson:::st:::,san francisco,san:::francisco:::,_,_,_
3818,839,kearny st,kearny:::st:::,san francisco,san:::francisco:::,_,_,_
3819,2401,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
3820,2123,irving st,irving:::st:::,san francisco,san:::francisco:::,_,_,_
3821,708,grant ave,grant:::ave:::,san francisco,san:::francisco:::,_,_,_
3822,501,clement st,clement:::st:::,san francisco,san:::francisco:::,_,_,_
3823,939,clement st,clement:::st:::,san francisco,san:::francisco:::,_,_,_
3824,6135,geary blvd,geary:::blvd:::,san francisco,san:::francisco:::,_,_,_
3825,1316,noriega st,noriega:::st:::,san francisco,san:::francisco:::,_,_,_
3826,unknown,unknown:::,unknown,unknown:::,_,_,_
3827,2048,mission st,mission:::st:::,san francisco,san:::francisco:::,_,_,_
3828,575,natoma st,natoma:::st:::,san francisco,san:::francisco:::,_,_,_
3829,272,mcallister st,mcallister:::st:::,san francisco,san:::francisco:::,_,_,_
3830,823,clay st,clay:::st:::,san francisco,san:::francisco:::,_,_,_
3831,3727,geary blvd,geary:::blvd:::,san francisco,san:::francisco:::,_,_,_
3832,2315,van ness ave,van:::ness:::ave:::,san francisco,san:::francisco:::,_,_,_
3833,1829,clement st,clement:::st:::,san francisco,san:::francisco:::,_,_,_
3834,655,ellis st,ellis:::st:::,san francisco,san:::francisco:::,_,_,_
3835,73,leland ave,leland:::ave:::,san francisco,san:::francisco:::,_,_,_
3836,2284,westborough blvd,westborough:::blvd:::,south san francisco,south:::san:::francisco:::,_,_,_
3837,2646,san bruno ave,san:::bruno:::ave:::,san francisco,san:::francisco:::,_,_,_
3838,1375,noriega st,noriega:::st:::,san francisco,san:::francisco:::,_,_,_
3839,943,cole st,cole:::st:::,san francisco,san:::francisco:::,_,_,_
3840,1718,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
3841,2240,irving st,irving:::st:::,san francisco,san:::francisco:::,_,_,_
3842,211,kearny st,kearny:::st:::,san francisco,san:::francisco:::,_,_,_
3843,917,taraval st,taraval:::st:::,san francisco,san:::francisco:::,_,_,_
3844,3317,steiner st,steiner:::st:::,san francisco,san:::francisco:::,_,_,_
3845,4508,3rd st,3rd:::st:::,san francisco,san:::francisco:::,_,_,_
3846,2241,judah st,judah:::st:::,san francisco,san:::francisco:::,_,_,_
3847,852,clement st,clement:::st:::,san francisco,san:::francisco:::,_,_,_
3848,961,bluebell drive (springtown),bluebell:::drive:::(springtown):::,livermore,livermore:::,_,_,_
3849,st,st:::,mountain view,mountain:::view:::,_,_,_
3850,210,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
3851,ave and blossom hill rd,ave:::and:::blossom:::hill:::rd:::,san jose,san:::jose:::,_,_,_
3852,1352,el camino,el:::camino:::,menlo park,menlo:::park:::,_,_,_
3853,752,jackson,jackson:::,san francisco,san:::francisco:::,_,_,_
3854,615,jackson,jackson:::,san francisco,san:::francisco:::,_,_,_
3855,728,pacific,pacific:::,san francisco,san:::francisco:::,_,_,_
3856,670,jackson,jackson:::,san francisco,san:::francisco:::,_,_,_
3857,654,jackson,jackson:::,san francisco,san:::francisco:::,_,_,_
3858,301,g st,g:::st:::,davis,davis:::,_,_,_
3859,223,f st,f:::st:::,davis,davis:::,_,_,_
3860,631,broadway,broadway:::,san francisco,san:::francisco:::,_,_,_
3861,686,broadway,broadway:::,san francisco,san:::francisco:::,_,_,_
3862,808,pacific,pacific:::,san francisco,san:::francisco:::,_,_,_
3863,835,pacific,pacific:::,san francisco,san:::francisco:::,_,_,_
3864,937,stockton,stockton:::,san francisco,san:::francisco:::,_,_,_
3865,811,stockton,stockton:::,san francisco,san:::francisco:::,_,_,_
3866,631,grant,grant:::,san francisco,san:::francisco:::,_,_,_
3867,601,grant,grant:::,san francisco,san:::francisco:::,_,_,_
3868,710,grant,grant:::,san francisco,san:::francisco:::,_,_,_
3869,unknown,unknown:::,unknown,unknown:::,_,_,_
3870,631,kearney,kearney:::,san francisco,san:::francisco:::,_,_,_
3871,640,kearney,kearney:::,san francisco,san:::francisco:::,_,_,_
3872,714,kearney,kearney:::,san francisco,san:::francisco:::,_,_,_
3873,848,washington,washington:::,san francisco,san:::francisco:::,_,_,_
3874,854,washington,washington:::,san francisco,san:::francisco:::,_,_,_
3875,423,university ave,university:::ave:::,palo alto,palo:::alto:::,_,_,_
3876,3380,el camino real,el:::camino:::real:::,santa clara,santa:::clara:::,_,_,_
3877,2210,h south shore center,h:::south:::shore:::center:::,alameda,alameda:::,_,_,_
3878,639,santa cruz ave.,santa:::cruz:::ave.:::,menlo park,menlo:::park:::,_,_,_
3879,39,n santa cruz ave,n:::santa:::cruz:::ave:::,los gatos,los:::gatos:::,_,_,_
3880,131,e jackson,e:::jackson:::,san jose,san:::jose:::,_,_,_
3881,183,park ave,park:::ave:::,san jose,san:::jose:::,_,_,_
3882,1663,lundy ave # m,lundy:::ave:::#:::m:::,san jose,san:::jose:::,_,_,_
3883,1663,lundy ave # f,lundy:::ave:::#:::f:::,san jose,san:::jose:::,_,_,_
3884,1663,lundy ave # a,lundy:::ave:::#:::a:::,san jose,san:::jose:::,_,_,_
3885,& alma,&:::alma:::,mountain view,mountain:::view:::,_,_,_
3886,820,franklin,franklin:::,oakland,oakland:::,_,_,_
3887,818,franklin,franklin:::,oakland,oakland:::,_,_,_
3888,701,webster,webster:::,oakland,oakland:::,_,_,_
3889,1261,university,university:::,berkeley,berkeley:::,_,_,_
3890,unknown,unknown:::,unknown,unknown:::,_,_,_
3891,2024,shattuck,shattuck:::,berkeley,berkeley:::,_,_,_
3892,219,e. washington avenue,e.:::washington:::avenue:::,sunnyvale,sunnyvale:::,_,_,_
3893,670,n. fair oaks,n.:::fair:::oaks:::,sunnyvale,sunnyvale:::,_,_,_
3894,173,w. 25th avenue,w.:::25th:::avenue:::,san mateo,san:::mateo:::,_,_,_
3895,973,e.hillsdale blvd. b-5,e.hillsdale:::blvd.:::b-5:::,foster city,foster:::city:::,_,_,_
3896,2121,south el camino,south:::el:::camino:::,san mateo,san:::mateo:::,_,_,_
3897,11,st next to hallmark & payless,st:::next:::to:::hallmark:::&:::payless:::,tracy,tracy:::,_,_,_
3898,611,5th st,5th:::st:::,santa rosa,santa:::rosa:::,_,_,_
3899,1651,w. campbell ave.,w.:::campbell:::ave.:::,campbell,campbell:::,_,_,_
3900,901,cole st,cole:::st:::,san francisco,san:::francisco:::,_,_,_
3901,16135,monterey rd,monterey:::rd:::,morgan hill,morgan:::hill:::,_,_,_
3902,269,west calavaras blvd,west:::calavaras:::blvd:::,milpitas,milpitas:::,_,_,_
3903,2302,buchanan rd,buchanan:::rd:::,antioch,antioch:::,_,_,_
3904,5322,geary st (near gg park),geary:::st:::(near:::gg:::park):::,san francisco,san:::francisco:::,_,_,_
3905,180,east fourth ave.,east:::fourth:::ave.:::,san mateo,san:::mateo:::,_,_,_
3906,2595,california st.,california:::st.:::,mountain view,mountain:::view:::,_,_,_
3907,570,e santa clara,e:::santa:::clara:::,san jose,san:::jose:::,_,_,_
3908,unknown,unknown:::,unknown,unknown:::,_,_,_
3909,100,marketplace,marketplace:::,san ramon,san:::ramon:::,_,_,_
3910,1163,s. sunnyvale-saratoga rd.,s.:::sunnyvale-saratoga:::rd.:::,san jose,san:::jose:::,_,_,_
3911,830,middlefield rd,middlefield:::rd:::,redwood city,redwood:::city:::,_,_,_
3912,2715,contra loma blvd,contra:::loma:::blvd:::,antioch,antioch:::,_,_,_
3913,camino & flora vista near shilpa,camino:::&:::flora:::vista:::near:::shilpa:::,santa clara,santa:::clara:::,_,_,_
3914,1888,clement,clement:::,san francisco,san:::francisco:::,_,_,_
3915,933,clement,clement:::,san francisco,san:::francisco:::,_,_,_
3916,832,clement,clement:::,san francisco,san:::francisco:::,_,_,_
3917,815,clement,clement:::,san francisco,san:::francisco:::,_,_,_
3918,4142,geary,geary:::,san francisco,san:::francisco:::,_,_,_
3919,ygnacio valley and civic dr.,ygnacio:::valley:::and:::civic:::dr.:::,walnut creek,walnut:::creek:::,_,_,_
3920,1676,north milpitas blvd,north:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
3921,1045,terra nova blvd,terra:::nova:::blvd:::,pacifica,pacifica:::,_,_,_
3923,5588,springdale avenue,springdale:::avenue:::,pleasanton,pleasanton:::,_,_,_
3924,737,washington st,washington:::st:::,san francisco,san:::francisco:::,_,_,_
3925,832,blossom hill rd,blossom:::hill:::rd:::,san jose,san:::jose:::,_,_,_
3926,1,camino sobrante,camino:::sobrante:::,orinda,orinda:::,_,_,_
3927,5620,college avenue,college:::avenue:::,oakland,oakland:::,_,_,_
3928,unknown,unknown:::,unknown,unknown:::,_,_,_
3929,1362,winchester blvd,winchester:::blvd:::,san jose,san:::jose:::,_,_,_
3930,388,st.,st.:::,oakland,oakland:::,_,_,_
3931,2224,s el camino real,s:::el:::camino:::real:::,san mateo,san:::mateo:::,_,_,_
3932,1319,park st,park:::st:::,alameda,alameda:::,_,_,_
3933,1540,ocean avenue,ocean:::avenue:::,san francisco,san:::francisco:::,_,_,_
3934,14799,washington ave.,washington:::ave.:::,san leandro,san:::leandro:::,_,_,_
3935,4228,foothill blvd.,foothill:::blvd.:::,oakland,oakland:::,_,_,_
3936,10684,san pablo ave.,san:::pablo:::ave.:::,el cerrito,el:::cerrito:::,_,_,_
3937,1109,laurel st,laurel:::st:::,san carlos,san:::carlos:::,_,_,_
3938,1072,s. saratoga/sunnyvale,s.:::saratoga/sunnyvale:::,cupertino,cupertino:::,_,_,_
3939,1384,lincoln ave,lincoln:::ave:::,san jose,san:::jose:::,_,_,_
3940,228,broadway,broadway:::,oakland,oakland:::,_,_,_
3941,73,camaritas ave.,camaritas:::ave.:::,south san francisco,south:::san:::francisco:::,_,_,_
3942,696,monterey blvd,monterey:::blvd:::,san francisco,san:::francisco:::,_,_,_
3943,265,reservation rd,reservation:::rd:::,marina,marina:::,_,_,_
3944,353,e 10th st.,e:::10th:::st.:::,gilroy,gilroy:::,_,_,_
3945,513,main st,main:::st:::,vacaville,vacaville:::,_,_,_
3946,2083,1st st,1st:::st:::,livermore,livermore:::,_,_,_
3947,4555,hopyard rd.,#5,hopyard:::rd.::::::#5:::,pleasanton,pleasanton:::,_,_,_
3948,744,el camino real,el:::camino:::real:::,south san francisco,south:::san:::francisco:::,_,_,_
3949,4363,first st,first:::st:::,livermore,livermore:::,_,_,_
3950,1444,4th st,4th:::st:::,san rafael,san:::rafael:::,_,_,_
3951,unknown,unknown:::,unknown,unknown:::,_,_,_
3952,1115,clement (at 12th),clement:::(at:::12th):::,san francisco,san:::francisco:::,_,_,_
3953,1559,franklin st,franklin:::st:::,san francisco,san:::francisco:::,_,_,_
3954,20007,stevens creek blvd.,stevens:::creek:::blvd.:::,cupertino,cupertino:::,_,_,_
3956,39206,fremont blvd,fremont:::blvd:::,fremont,fremont:::,_,_,_
3957,2214,4th st,4th:::st:::,san rafael,san:::rafael:::,_,_,_
3958,2401,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
3959,1767,solano avenue,solano:::avenue:::,berkeley,berkeley:::,_,_,_
3960,250,- 90th st,-:::90th:::st:::,daly city,daly:::city:::,_,_,_
3961,210,barber court,barber:::court:::,milpitas,milpitas:::,_,_,_
3962,unknown,unknown:::,unknown,unknown:::,_,_,_
3963,unknown,unknown:::,unknown,unknown:::,_,_,_
3964,604,macarthur blvd.,macarthur:::blvd.:::,san leandro,san:::leandro:::,_,_,_
3965,1749,decoto rd,decoto:::rd:::,union city,union:::city:::,_,_,_
3966,5238,diamond heights blvd,diamond:::heights:::blvd:::,san francisco,san:::francisco:::,_,_,_
3967,640,crespi drive,crespi:::drive:::,pacifica,pacifica:::,_,_,_
3968,320,jackson st,jackson:::st:::,hayward,hayward:::,_,_,_
3969,2129,taraval st.,taraval:::st.:::,san francisco,san:::francisco:::,_,_,_
3970,2031,north fremont,north:::fremont:::,monterey,monterey:::,_,_,_
3971,210,hope st,hope:::st:::,mountain view,mountain:::view:::,_,_,_
3972,206,barber ct. (milpitas square),barber:::ct.:::(milpitas:::square):::,milpitas,milpitas:::,_,_,_
3973,1686,s wolfe rd (and homestead),s:::wolfe:::rd:::(and:::homestead):::,sunnyvale,sunnyvale:::,_,_,_
3974,428,barber lane (milpitas square),barber:::lane:::(milpitas:::square):::,milpitas,milpitas:::,_,_,_
3975,12056,san pablo ave.,san:::pablo:::ave.:::,el cerrito,el:::cerrito:::,_,_,_
3976,360,castro st.,castro:::st.:::,mountain view,mountain:::view:::,_,_,_
3977,416,barber lane (milpitas square),barber:::lane:::(milpitas:::square):::,milpitas,milpitas:::,_,_,_
3978,835,pacific avenue,pacific:::avenue:::,san francisco,san:::francisco:::,_,_,_
3979,1594,meridian ave,meridian:::ave:::,san jose,san:::jose:::,_,_,_
3980,1677,hollenbeck rd.,hollenbeck:::rd.:::,sunnyvale,sunnyvale:::,_,_,_
3981,1106,howard avenue,howard:::avenue:::,burlingame,burlingame:::,_,_,_
3983,1671,el camino real,el:::camino:::real:::,millbrae,millbrae:::,_,_,_
3984,35201,newark blvd.,newark:::blvd.:::,newark,newark:::,_,_,_
3985,unknown,unknown:::,unknown,unknown:::,_,_,_
3986,10151,n. cabrillo highway (hwy 1),n.:::cabrillo:::highway:::(hwy:::1):::,el granada,el:::granada:::,_,_,_
3987,500,barber lane (milpitas square),barber:::lane:::(milpitas:::square):::,milpitas,milpitas:::,_,_,_
3988,1241,vicente st,vicente:::st:::,san francisco,san:::francisco:::,_,_,_
3989,867,e. el camino,e.:::el:::camino:::,mountain view,mountain:::view:::,_,_,_
3990,415,ocean,ocean:::,santa cruz,santa:::cruz:::,_,_,_
3991,0269,wykoff,wykoff:::,vacaville,vacaville:::,_,_,_
3992,2,st,st:::,davis,davis:::,_,_,_
3993,- sunnyvale,-:::sunnyvale:::,cupertino,cupertino:::,_,_,_
3994,4000,s. el camino real,s.:::el:::camino:::real:::,san mateo,san:::mateo:::,_,_,_
3995,349,e. campbell avenue,e.:::campbell:::avenue::::::,campbell,campbell:::,_,_,_
3997,37,municipal wharf,municipal:::wharf:::,santa cruz,santa:::cruz:::,_,_,_
3998,20991,redwood rd,redwood:::rd:::,castro valley,castro:::valley:::,_,_,_
3999,ave,ave:::,burlingame,burlingame:::,_,_,_
4000,camino real,camino:::real:::,san mateo,san:::mateo:::,_,_,_
4001,645,bancroft ave.,bancroft:::ave.:::,san leandro,san:::leandro:::,_,_,_
4002,3712,railroad,railroad:::,pittsburg,pittsburg:::,_,_,_
4003,1501,ave.,ave.:::,san leandro,san:::leandro:::,_,_,_
4004,1336,lincoln ave.,lincoln:::ave.:::,calistoga,calistoga:::,_,_,_
4005,3468,camino tassajara,camino:::tassajara:::,danville,danville:::,_,_,_
4006,1333,pine st # b,pine:::st:::#:::b:::,martinez,martinez:::,_,_,_
4007,1375,santa cruz ave,santa:::cruz:::ave:::,menlo park,menlo:::park:::,_,_,_
4008,290,village sq,village:::sq:::,orinda,orinda:::,_,_,_
4009,544,emerson st,emerson:::st:::,palo alto,palo:::alto:::,_,_,_
4010,1250,contra costa blvd,contra:::costa:::blvd:::,pleasant hill,pleasant:::hill:::,_,_,_
4011,39,california ave ste 103,california:::ave:::ste:::103:::,pleasanton,pleasanton:::,_,_,_
4012,1000,el camino real,el:::camino:::real:::,san carlos,san:::carlos:::,_,_,_
4013,of polk/washington,of:::polk/washington:::,san francisco,san:::francisco:::,_,_,_
4014,398,geary st.,geary:::st.:::,san francisco,san:::francisco:::,_,_,_
4015,the fairmont,the:::fairmont:::,san francisco,san:::francisco:::,_,_,_
4016,1707,powell,powell:::,san francisco,san:::francisco:::,_,_,_
4017,21747,bertram rd,bertram:::rd:::,san jose,san:::jose:::,_,_,_
4018,2875,lakeside dr,lakeside:::dr:::,santa clara,santa:::clara:::,_,_,_
4019,unknown,unknown:::,unknown,unknown:::,_,_,_
4020,231,ellsworth ave,ellsworth:::ave:::,san mateo,san:::mateo:::,_,_,_
4021,13451,skyline blvd,skyline:::blvd:::,woodside,woodside:::,_,_,_
4022,3166,buchanan,buchanan:::,san francisco,san:::francisco:::,_,_,_
4023,way,way:::,benicia,benicia:::,_,_,_
4024,360,south saratoga ave.,south:::saratoga:::ave.:::,san jose,san:::jose:::,_,_,_
4025,170,south market st,south:::market:::st:::,san jose,san:::jose:::,_,_,_
4026,747,third st,third:::st:::,san francisco,san:::francisco:::,_,_,_
4027,2875,lakeside drive,lakeside:::drive:::,santa clara,santa:::clara:::,_,_,_
4028,29 at madison,29:::at:::madison:::,yountville,yountville:::,_,_,_
4029,5891,broadway,broadway:::,oakland,oakland:::,_,_,_
4030,1539,solano,solano:::,albany,albany:::,_,_,_
4031,1250,jones st,jones:::st:::,san francisco,san:::francisco:::,_,_,_
4032,at the tides,at:::the:::tides:::,bodega bay,bodega:::bay:::,_,_,_
4033,unknown,unknown:::,unknown,unknown:::,_,_,_
4034,2320,central avenue,central:::avenue:::,alameda,alameda:::,_,_,_
4035,9900,sonoma hwy.,sonoma:::hwy.:::,kenwood,kenwood:::,_,_,_
4036,2991,woodside rd,woodside:::rd:::,woodside,woodside:::,_,_,_
4037,1604,locust st,locust:::st:::,walnut creek,walnut:::creek:::,_,_,_
4038,840,north first st,north:::first:::st:::,san jose,san:::jose:::,_,_,_
4039,275,e. dunne ave.,e.:::dunne:::ave.:::,morgan hill,morgan:::hill:::,_,_,_
4040,50,third st,third:::st:::,san francisco,san:::francisco:::,_,_,_
4041,1151,lincoln,lincoln:::,san jose,san:::jose:::,_,_,_
4042,531,castro,castro:::,san francisco,san:::francisco:::,_,_,_
4043,1540,n. california st.,n.:::california:::st.:::,walnut creek,walnut:::creek:::,_,_,_
4044,st,st:::,san francisco,san:::francisco:::,_,_,_
4045,45915,warm springs blvd,warm:::springs:::blvd:::,fremont,fremont:::,_,_,_
4046,1213,a st,a:::st:::,hayward,hayward:::,_,_,_
4047,1310,burlingame ave,burlingame:::ave:::,burlingame,burlingame:::,_,_,_
4050,1029,el camino real,el:::camino:::real:::,menlo park,menlo:::park:::,_,_,_
4051,535,ramona st,ramona:::st:::,palo alto,palo:::alto:::,_,_,_
4052,344,el camino real,el:::camino:::real:::,san carlos,san:::carlos:::,_,_,_
4053,1805,haight st.,haight:::st.:::,san francisco,san:::francisco:::,_,_,_
4054,3077,24th,24th:::,san francisco,san:::francisco:::,_,_,_
4055,625,n 6th st,n:::6th:::st:::,san jose,san:::jose:::,_,_,_
4056,unknown,unknown:::,unknown,unknown:::,_,_,_
4057,2030,lombard st,lombard:::st:::,san francisco,san:::francisco:::,_,_,_
4058,238,race st,race:::st:::,san jose,san:::jose:::,_,_,_
4059,1337,park st,park:::st:::,alameda,alameda:::,_,_,_
4060,3215,encinal ave,encinal:::ave:::,alameda,alameda:::,_,_,_
4061,1407,webster st,webster:::st:::,alameda,alameda:::,_,_,_
4062,1132,ballena blvd,ballena:::blvd:::,alameda,alameda:::,_,_,_
4063,1419,broadway,broadway:::,alameda,alameda:::,_,_,_
4064,1514,park st,park:::st:::,alameda,alameda:::,_,_,_
4065,1070,marina village pky # 105,marina:::village:::pky:::#:::105:::,alameda,alameda:::,_,_,_
4066,331,livorna heights rd,livorna:::heights:::rd:::,alamo,alamo:::,_,_,_
4067,3130,ponderosa way,ponderosa:::way:::,antioch,antioch:::,_,_,_
4068,1635,a st,a:::st:::,antioch,antioch:::,_,_,_
4069,unknown,unknown:::,unknown,unknown:::,_,_,_
4071,1334,old county rd,old:::county:::rd:::,belmont,belmont:::,_,_,_
4072,1525,winding way,winding:::way:::,belmont,belmont:::,_,_,_
